source,model,storage,lock_status,price,condition,url,timestamp
ebay,iphone 13,128GB,unlocked,280.99,Good - Refurbished,https://www.ebay.com/itm/325894459815?_skw=iPhone+13&hash=item4be0d2d1a7:g:uSkAAOSwtXFmvhP9&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1c%2BGVzMKhUfbKu2fyEtREtf9AzRyOCv7I1n8A5n%2BYGbhDAoFuyTqGwfvjb8q2G9AYq9yKI13hvqejATrrBiHMUP3M8S0q0ecLmHhijyH8gJKe3g3hZXyxTJBwYLbEdfzyIvwfvqIx0xU9tU7v7fYvU1PUnCMuGGZNgi23CqakDVHjQ1AVsk36ichMkgpkAYD7Mdx%2B%2B3VKwAb7UUeD2mjqhgYtTjy36wwcpHdNJRx7Zpfw%3D%3D%7Ctkp%3ABk9SR76r19jqZQ,2025-06-09 12:34:17.036178
ebay,iphone 13,128GB,unlocked,269.0,Pre-Owned,https://www.ebay.com/itm/267249330502?_skw=iPhone+13&epid=11049276145&hash=item3e394d2946:g:WpEAAeSwvOxoI1Tj&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1cosmjLU1JYXp8XyFYyWSCN6bghl8W7S8YA65TQrLqBeTOy6ZwUhqFbXZpShiUUkUQ8YI3VV8H02jAq0qpGBe8RZrP7lABxTbbp2%2BK1OM2BNYpT36FtueFXREJgeZR0yxN1NW3n%2Bw8f3EPdV1vnlqZYuAx0TI6P61LcB9cHS61bRPK7AvVBNWD1OK3pV6kzIU5d97MvefmpCBxXnN%2FCvNXkU%2B60gHdRmk%2BsoTvdqrOMmA%3D%3D%7Ctkp%3ABk9SR76r19jqZQ,2025-06-09 12:34:17.036178
ebay,iphone 13,128GB,unknown,269.0,Very Good - Refurbished,https://www.ebay.com/itm/116548181179?_skw=iPhone+13&epid=18065004250&hash=item1b22d01cbb:g:5E0AAOSwHwNnz~El&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1f36NxIphKxzkd0ooBzmP4aifdEUTSwn47Med0pkjUl8cEDda7icbQk%2B5wDIKQz1hoqAHGhaER5Pt4kjdnCO8F6Lu0EINTQgmPLuXSDEz8JS4DDtaXgjUxKDKn4NM9aBvVmh5Z6AwY4vvFhAHtR192okC10hSswfKnQbpq4k8rkTlNE%2BLap3o2fEWlnf4qQPV2v8mZ7JgUsAQZPvB3qE7%2Fv9qwX3aGEkTv6lohxEpM6fTEVdtOCsxgAOStmxVDR6zOSgkF4DGeFhOeVCLLN91Ub%7Ctkp%3ABFBMwKvX2Opl,2025-06-09 12:34:17.038173
ebay,iphone 13,256GB,unlocked,280.0,Pre-Owned,https://www.ebay.com/itm/285456092752?_skw=iPhone+13&epid=19049287637&hash=item4276824e50:g:1eAAAOSwzQliIPaw&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1e9g6EA8rVkdeLunA6jOqUqwCBJNhzo3EN%2F8CKW1CrOWX6Nr4cc1WmMPP4ihKDlQl1X3LTT6yDeGQp%2FoABJi6Rk3nTBEAHdyRBjik4PG8LO7pyrxOcYXbiBsThWWmrJPX5FbAsqe08ZZDU%2FDtMGCAiEnhcpzLy4pOTWdrDPmq15EgsKzeAZSw--gImtFSTNIgaHc6BCrROMUOe5qnDsARaENWnRUlPRQtw2K50ZmeB2l0WXs%2BlPt1%2FlE2Nyb6WtEobfXLonuSF20bYKhIZvVJWZ%7Ctkp%3ABk9SR8Cr19jqZQ,2025-06-09 12:34:17.039171
ebay,iphone 13 mini,128GB,unlocked,249.0,Very Good - Refurbished,https://www.ebay.com/itm/335954504677?_skw=iPhone+13&epid=3049291490&hash=item4e3872ebe5:g:UDMAAOSwSXhntEjl&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1caJeRkGoJEoYjSWlHI7V2Ky8lylVsHCYeCk4aFoVPd4Gc5R4KVhg9JPL2UwFl0%2FMz%2FML0tY9LA0LRZDiHNDz3n5ApTqks7Az0HT3lZ8P8b7TUEdEqajuzOGRNnHXcIJ0XhFXCU0qa%2BHwdvVWcz8LncckZKn2u2SvkRpFw4rbX1lgBAnDLDakGfANiga6Wd9mmJX8O0tEH%2BJiSY1nstY9oMb7%2FfCtKq8Wpoa5PQVqBVzw%3D%3D%7Ctkp%3ABk9SR8Cr19jqZQ,2025-06-09 12:34:17.039171
ebay,iphone 13,128GB,unknown,227.96,Pre-Owned,https://www.ebay.com/itm/335960770080?_skw=iPhone+13&epid=14064993588&hash=item4e38d28620:g:9UsAAeSwySpoQg9-&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1escJkj24AcIO1NdbusqybnKR2UIs8eLYNhrV0R7U83XFE16UZ9KIMW89TJt1saG0Ni2zGjjxVcJzUMUY76hXAZZv2qi%2Bjsxk7T2Ys62h2nUTttCE%2BpasI7K853VBE0BQ6PdZYB%2FCX%2FvRpCIsJ5FiwjjQyIQQsPgOT4Buh3chHWo7JrinPuvR0vFgwaJNZWNb%2Bvr0DARqCVjlbX0H%2F4KGgFEmnVyzMa2TVlfwUomZDt6A3BIPt2d%2BY6MFDrN%2FGeUUGCtku27h8LKt8B93Zlmbv9%7Ctkp%3ABk9SR8Cr19jqZQ,2025-06-09 12:34:17.041173
ebay,iphone 13 pro,128GB,unlocked,324.99,Pre-Owned,https://www.ebay.com/itm/376323222838?_skw=iPhone+13&hash=item579e9cad36:g:4jwAAOSwZaZoNzsu&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1eYGbYYw9Ucw9yo0fGxRpFRLgDI3GEltdGTpDcaJTk0AdKudKd78a33SF9QlEx58u2SUEjHK%2BKFmMcOrozao%2Fm%2B%2BMt%2BsVGf9Cgzds6hg%2BP1KfERx4I3eX2w5XosnV%2BzHxHArf6HcT8YtG0aIiduAQIpKZrtEc2p0Ydy5iX5i3DIzFfEQl5UFbepkZYcvkhdgxO6vS6tm0k1SGnBwLAdc6nhpRXvPbyJKw0bAji7MacN8w%3D%3D%7Ctkp%3ABk9SR8Cr19jqZQ,2025-06-09 12:34:17.041173
ebay,iphone 13,128GB,unknown,274.95,Brand New,https://www.ebay.com/itm/387935479163?_skw=iPhone+13&epid=15065003832&hash=item5a52c1a57b:g:lgMAAeSw0w1nrVTD&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1ej72nAABv1gFJ47H5V%2FnrcTWzDyKFKa79GNZwq74vu4uve8z9SX0FErR0z8QQfcMpUqwqxaU2hquo%2FrGsK94EIuqOsxsdP45eOSNFA1pX0tVK8NuDtFRqPEAeCjU%2FzIbkz4jtw5a59W4LXNkqE0W6gsDRbEOVymkkORVvAN%2BXrZkQ2v12p5Is73gS0WZC%2BePPuBg4s%2FP9NeARQ188klhrm0I5ACdGNlZ73dyF1YI%2Bpn6HyDswVrJC5pRPzbvoYvkhmp%2BRZq%2FyiFgVt5xfSN1%2BE%7Ctkp%3ABFBMwKvX2Opl,2025-06-09 12:34:17.042176
ebay,iphone 13 pro max,128GB,unlocked,588.99,Open Box,https://www.ebay.com/itm/126956668364?_skw=iPhone+13&epid=3065004381&hash=item1d8f3505cc:g:whEAAOSwK19kb8zc&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1f6c0VOY7Qjj3LGQ4wdOFLISXxdqlnIdeS%2FyAfStdW5Ahkz60eT5aOV26jvldm4A3eRM%2BIwT6T%2BGEzkyI%2B%2F%2BlcWp8gptnN4WeuJ4srLSr%2B8InawbuEA4TCQZmL0r0ylaSryzD8vB%2BMbMgbfypB4MVDYK6ZJiAKflPYjlSiNDHkvkTwyZPfUWtBBJlfp4yYJbDaoX8n7NInMCsH%2FrGZSPtYhvnByRr3ZBl0ZvyqZcKj5hQ%3D%3D%7Ctkp%3ABk9SR8Cr19jqZQ,2025-06-09 12:34:17.043171
ebay,iphone 13,128GB,unlocked,299.99,Excellent - Refurbished,https://www.ebay.com/itm/276730013923?_skw=iPhone+13&epid=11049276145&hash=item406e64e8e3:g:6KYAAOSwrhNk2~VM&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1fE8oX6bsoRllRyJOPuJhRfMrMA3l%2FY5jnsj4y8ZGbhtfD2kO8SaSG4d6iz0hiwP2RRGI1ZivZ9R1o%2F2%2FsLSSDgkMw99Bz4JFw9H1RQJuwZ1B4vfWWLeBtNq69jahoeWaHKvj7G224ZEoQ57n5jmqnVh36yO8G7oQPBTZkLskrd%2BAL05Rzx8NPoAogELLL9HFZGR%2FlNcgvHg6hzJO8rrc9gME05i7uFStFVEjVlPaaIwg%3D%3D%7Ctkp%3ABk9SR8Kr19jqZQ,2025-06-09 12:34:17.045173
ebay,iphone 13 pro max,128GB,unlocked,459.99,Very Good - Refurbished,https://www.ebay.com/itm/388460403112?_skw=iPhone+13&epid=10049287446&hash=item5a720b59a8:g:woMAAOSwtztnt8rm&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1fUK1UOS3%2BQLbLR%2BEEdS4skP1TG6XZWgOishIaweywv%2FzaUetN9M1fD91ffsovIPUr9oWe1lUu6UqNtshM6DYESVZkYe1XLICLfrwhzlvJ9WnXbxYdtRXKKFZjH1RmSj4rC2gE9efvvRAqq%2B5VPG0qEbQjudmJLcljFt3TDLgnr4IT9Yo%2FGECpuvqCj42iAXADqLcW6GLJFoyfMQcUrKJNBw3SBsICooTZHNU%2BGKX%2BMQw%3D%3D%7Ctkp%3ABk9SR8Kr19jqZQ,2025-06-09 12:34:17.045173
ebay,iphone 13,128GB,unlocked,419.0,Brand New,https://www.ebay.com/itm/284975177442?_skw=iPhone+13&epid=11049276145&hash=item4259d81ee2:g:1eAAAOSwzQliIPaw&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1eSl3Mf%2FnZjsl44IQBgPPYURPinplOMDgzSIL68zT1qjmvJo5l2Tq%2B%2B2BU5veG95WF8H%2F6Ou9RtJ8uTSxRTzR2fgv%2FOQLaFK%2BOVclWZTo5JVn4rcyX5BprzOdL5x7AEeNGxOljq6uu3gVmUjTRdGEptD0BtcUBXeCyKQF6vVlAJ9wPO9e2aeNuD%2FKaggTo9tZ7%2F8lAtdDTnAKYX%2F60MD3%2F4B%2B8Jiwzq3gOAXH1%2Fud3rQg%3D%3D%7Ctkp%3ABk9SR8Kr19jqZQ,2025-06-09 12:34:17.046172
ebay,iphone 13 pro max,128GB,unlocked,424.99,Pre-Owned,https://www.ebay.com/itm/326450434706?_skw=iPhone+13&epid=10049287446&hash=item4c01f65292:g:Z44AAOSwpPFl3RJ9&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1e3yJ1EOkUBLa36DBfD8vdD%2BcKEMLnoubcfQXLims8GhWmpksplEn6QLZgKLEw18QlQ3H18Q%2FnvkdLueaA3%2FrZgnDMSQy6GbdgWSor1SUhcYUsJaRxCO5zhj56LVJpYlufjHaIBdDK9b4ftcE%2Bww3arwgz9JBTk2jbiRuXjCEUK0C6fFnZqS0qWIrIqZD3tZtJTEJH3unWGjHsEYfdtvH8qNYEw3C4IlZZSqH7u5iJ5YkzJDaeW8HSQllt4PhgfZL%2Fl8GxUevN3SdwuhmWsysFc%7Ctkp%3ABk9SR8Sr19jqZQ,2025-06-09 12:34:17.049176
ebay,iphone 13,128GB,unknown,269.55,Very Good - Refurbished,https://www.ebay.com/itm/187219816281?_skw=iPhone+13&epid=16064993658&hash=item2b972baf59:g:ROAAAOSwUxFoEqJS&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1eKNxAf9Nle5kT1eJ6DsDQplzlpwd43TwwwzWDB8mROa1yXshkTmyoARts1o%2FQVyrR7I%2BbeN70DoC8qa4efVFf85BdKsCBx6KQEpMq%2FRoy59RG0PuLYNvg43ceBlqcmFQd24UFb5WV2LvqyWcHtAVTYWe3BDubesCxuzE8G%2FVq7Y3QkxEqccvs9DKS5J9ebJnbIf2VOFZi62f5Iui1AzoS56eqDI4zgllIeabm6dVA14Ynd7Mpu6mpEcF6UvVtDaZYoljCduHND%2FuFFIjR5H4Po%7Ctkp%3ABk9SR8Sr19jqZQ,2025-06-09 12:34:17.049176
ebay,iphone 13,128GB,unknown,259.55,Very Good - Refurbished,https://www.ebay.com/itm/226541103539?_skw=iPhone+13&epid=16064993658&hash=item34bee6e9b3:g:SkEAAOSw~nVlSqFO&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1cwnhc%2BE%2BXTQ7BcW5DLkrRtbz%2Bz4UzlgMfhOyJO%2Bkj6%2F1XGej841TBnx%2B5wueEIX2Urd7fL%2Be2rtFQaAX%2Fx9rq7QyKAv%2FE1HZaMLnb7pp%2Bl4Mvdp7iqES%2FzbaGgkxxdR%2BYn810yMrrLWT7a6OFpgjDKGcBb3TL2urtHe1HcthsyNpIkBev7c0bQKTyT%2FsWYJuYJlRIp7k8IFuj4q32aoykrlu834rVlpXN6qSSx4Z2Uwm1GmNVtAfMHqvn3AMWqct0Dz6fkqjcK5T%2BfxOS09evy%7Ctkp%3ABk9SR8Sr19jqZQ,2025-06-09 12:34:17.050609
ebay,iphone 13,128GB,unknown,212.99,Pre-Owned,https://www.ebay.com/itm/176484930260?_skw=iPhone+13&epid=16064993658&hash=item29175252d4:g:Jx4AAOSwYSNmnuQp&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1cO48Rioq1xY3pEbQZ%2Fas2R7p0%2FlW8Ov%2BpRbxx443ktFAN7r7uSWvrfn8GWsjNr5luVMe0Ryp7VnjhTmyY%2BksdUBTxBxk8rUBuk%2B2Vc18aGW6MsU7%2BkEAq7flD1dqipp4CdJvpFMeiMIxWUqwlkEU%2ByibsSQc1Ywh7NJ7ylMIuM7%2BjhdUQiOWT%2FVoK8rJ7g38ODvNcNiFsNQzkQDr6CZ8xOB9THCxtHavdulIOFmvltlqfIZ7NJm7yvBH%2FcPMTZ1enDnghAxHwywsrqEizeaVwb4Ar8IU1kMdk3lZKM7XL4wQ%3D%3D%7Ctkp%3ABk9SR8Sr19jqZQ,2025-06-09 12:34:17.053095
ebay,iphone 13 mini,256GB,unlocked,319.95,Excellent - Refurbished,https://www.ebay.com/itm/304517572872?_skw=iPhone+13&epid=13049280906&hash=item46e6a96908:g:FxsAAOSwe85lDb2v&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1fvB8MEwT5PSTda4L7BzHoidL8tFxK9osZWsg56IfL%2Bs5OFk5uZ4Ad%2Fzkj0k03vSeh%2F9%2FKERZxdVVG2ehzupEg%2BdCqT8%2FPwQu6jG9dZfeAwYNmPbMwNlPpu55Uk2gtf3NY2QCahSy4nA%2F62KKgf0Kn2%2F5WJuBmiAN%2F9VhkWvTfSlSleIhdioku9ObMpFTXKMrcqF9ta5eFQZqQdmtBCF3aXMrSelEBQ5grRB1dkA3a02Njz3IYeBf0MWobmbjaVF84%3D%7Ctkp%3ABk9SR8Sr19jqZQ,2025-06-09 12:34:17.053095
ebay,iphone 13,256GB,unlocked,319.0,Excellent - Refurbished,https://www.ebay.com/itm/126995542032?_skw=iPhone+13&epid=8049288706&hash=item1d91863010:g:E9UAAOSwVgBjoaz2&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fRONJQgh2CBwwRZrsIYUKPa8uxCtqJxA3rk1FLx6Q%2BcyNMBj4GUnLWokAENJ8afbApZLWUkptTDqNqPNK5sYfeBx2nQdNeI4OtUPpqcolGPh%2B9XcL1L%2FSo30iYD8YvKij5swTQWIJIWTYqdagsHfJR2QK6hxCHnIECcTzWraDQLCt7halKyBXtE4odLRXf0%2ByB2l2knu%2FPBKaENH2UoaoS4PnlWMc6qnWJeGlkY7FxnIx72hfOpHY4sEiWzXDO6x5h7Zhc7ZGrm6mp4%2Bhfxcov%7Ctkp%3ABk9SR8Sr19jqZQ,2025-06-09 12:34:17.055610
ebay,iphone 13 pro,128GB,unlocked,239.94,Pre-Owned,https://www.ebay.com/itm/256536164984?_skw=iPhone+13&epid=27049276471&hash=item3bbabf3a78:g:bPAAAOSwCMZmYhkr&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1fyU77tdB58r0dISKjJA2MTlhjmZQEe41n9m%2B%2BRrLN3Ro3Xqr5vR2ZwdviAh42CBLnkqb6A1fsETrRWkicB2r0ttO5X8GhMkXGIRc5IUJ2JeRpacyCiG28ZMFM7Vb8ov1iqEijE3d%2B1MZdlRwru3AhT2AXOjmMj2QTMNWIKATNdkuY8MkxbDXoJ7T2EpDZ3cRd%2BXYcrnPTGA2ILLaTeuAJxElugpwPtTwEsZSlM0u6OamHXDLt2ob9Bw2CHGCXcYGY0421uACEAJfXk2jvxw6dHu7ErPOfPI7pmxABRZs90wQ%3D%3D%7Ctkp%3ABk9SR8Sr19jqZQ,2025-06-09 12:34:17.056116
ebay,iphone 13 mini,512GB,unlocked,545.99,Brand New,https://www.ebay.com/itm/364623087951?_skw=iPhone+13&epid=12049274330&hash=item54e53ac94f:g:zpAAAOSwiMJldTkH&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1f%2BfR%2BOpx5uOzj89tgEu9wzeocpd2TOY6mJPNzt8BVKN9PLsgSoPukRVyncDCtfFoukMY7Gas2awvBrdsWutik59lrXvafcSWxNDbh0x5PK3bcoz3kX8Gbx40PXiVgkUPacpbvidAGHhoU7QaveUmsygAB5TugdrTkkqZOGc9jyInt7ioH38M1E21YALrZi4Gh2xRULBmZdqQR83xQ0ys2BITd%2FZ3kDkx3Z0B82GUrnVezoliZLKbJx1I%2FyTW1Kr7M%3D%7Ctkp%3ABk9SR8Sr19jqZQ,2025-06-09 12:34:17.056116
